ID,CLASSIFICATION CODE
1138714,105
1138715,108
1138722,102;105;113;116
1138727,102;109;112
1138734,101;102;104;105;106;108
1138736,101;102
1138738,101
1138739,103;105
1138742,101;103
1138743,112
1138745,101
1138750,101;102;103;104;105;117
1138753,101;102;103;104;105;106;107;113;117
1138755,102;106;109
1138758,108
1138764,101;102;103;104;107;112;113;115;117
1138767,101;102;103;104;105;106;107;109;110;116;117
1138772,102
1138774,101;102;104;105
1138778,101;102;103;105;106;110;113
1138780,102;103
1138785,101;102;105;106;108;111;112;113;117
1138800,101;105;108
1138804,102;103;104
1138805,101;102;105;106;113
1138811,102;103;104;105;112
1138813,101
1138817,101;102;103;105;106;113
1138819,102
1138823,114;116;117
1138825,102;103;105;113
1138828,102;103;105
1138829,108
1138833,102;103;105;107;113;116
1138842,102;106;108;110
1138844,102;105
1138845,101
1138851,103;105
1138855,108
1138857,101
1138863,102;105
1138864,102;104;105;110;113;116
1138868,102
1138875,105;108
1138877,102;109;112
1138878,101;103;106;109;110;111;112;113;117
1138879,102
1138885,102;103
1138891,110
1138896,101
1138898,101;102;103;105;106;110;113
1138906,108
1138913,101;102;103;105;106;108;111;115
1138916,110
1138920,101;113
1138925,101
1138932,103;104
1138935,101
1138937,102;103;104
1138938,101;102;103;104;105;106;113
1138940,102;109
1138948,108
1138949,101;102;103;104;105;106;107;108;109;112;113
1138950,108
1138951,108
1138952,108
1138953,108
1138955,108
1138956,108
1138958,102;103;109
1138959,101;102;103;104;105;106;107;109;110;113;115;116;117
1138961,102
1138966,105
1138967,101;110;114;116
1138970,101
1138971,101;105
1138976,102;103;104;109
1138978,101
1138981,105;106;108
1138983,103;105;106;108
1138984,102;103;104;113
1138990,102;103;105;108;113
1138991,101;102;103;104;105;106;107;109;110;112;113;117
1138992,102;103;105;106;109;113
1138996,101;102;105;106;108
1138999,102;108
1139002,103
1139003,101;102;103;104;105;106;107
1139006,101;102;105;108
1139008,102;103;104;105;109
1139009,103;104;110;116
1139010,102;109;113
1139012,101;102;103;105;106;107;109;110;113;115;117
1139013,102;105;107;108
1139017,108
1139019,108
1139025,101
1139027,101
1139031,101;102;105;106;108;109;112
1139039,101;102;108
1139042,101;102;103;104;105;106;108;109;110
1139044,102;108
1139050,103;105;112
1139056,101;102;103;105
1139057,102;103
1139060,101
1139061,103
1139063,102;103
1139074,102;103;104;105;110;113;115;117
1139076,103
1139084,102;105;106;107;108
1139087,109;115
1139089,102;104;110
1139090,103;104;105;106
1139092,102;103;105;106;108
1139102,104;105;106;109;112;113
1139103,101;102;109;110;112;113
1139109,101
1139112,101;102;105;106;113
1139115,104
1139132,108
1139136,102
1139137,105;106;108
1139145,101;109
1139149,101;102;105;108
1139150,101;102;103;105;109;110;113
1139152,102
1139153,106;112;117
1139155,102
1139160,102;105;106;108
1139168,101;102;104;109
1139170,101;102;111
1139171,102;103;111
1139173,101
1139175,102
1139176,102;103;104;105;106;107;108
1139203,101;102;105;106
1139206,101;105;109;110;113
1139214,102;105;108
1139223,101
1139224,101;102;105;112;113;117
1139226,102;105;106;108
1139229,101;102;103;104;105;110;116;117
1139234,101;102
1139236,112
1139237,102;105;108
1139239,101
1139245,102;103;106;110;113;116
1139246,101;102;103;105;106;113
1139253,102;110
1139257,101;102;103;104
1139264,102;103;104;105;107;113
1139269,102;109;112;113
1139272,101;103
1139273,102;104;105;106;108
1139278,101;102;103;104;105
1139281,105;108
1139286,102;103
1139288,102;103;105;113;117
1139297,101;102;105;109
1139298,102;103;104;105;106;108;113
1139299,101;102;105;106;108;111;112
1139300,101
1139302,101;102;103;104;105;106;108;109;112
1139307,101;102;104;105
1139308,101;102;103;105;106;113
1139309,101
1139312,101;102;105;106
1139316,101;105;108
1139317,101;102;103;104;105;106;109
1139320,102;105;108
1139322,101;105;108
1139323,101;102;104;105;106;107;108;109;110;113
1139325,101;102;103;104;105;106;107;109;110;112;113
1139332,101;108;109;110
1139335,101;102;103;105
1139340,102;104
1139344,102;105;107
1139367,102;103
1139368,102;103;104;105;106;108;109;111;113;117
1139370,102;103;104;105;106;107;109;110;112;113;115
1139374,102;105;106;112;113
1139375,101;102;106
1139379,102;105
1139381,102;103;105;113
1139383,102;103
1139389,101;102;106;108
1139392,102;105
1139396,101;102;103;105;108
1139397,108
1139399,101;102;105;110
1139404,105;108
1139406,102;103;105;106;107;108;113
1139410,101;102;103;105;106;108;109;110;112;113
1139411,105
1139418,102;105;106
1139421,108
1139430,102;103;104;105;108
1139432,101;102;103;105;107;117
1139433,101;102;105;107
1139434,101;102;108
1139435,102;104;110;113
1139436,102;105;106;108;113
1139438,101;102;109
1139439,102;108;109
1139446,101;108
1139449,102;110
1139451,101;102;103;104;105;106
1139453,102;105;113
1139454,102;105;106;112
1139463,102;103
1139466,109
1139468,101;102;105
1139471,101;103
1139477,108
1139479,108
1139482,108
1139483,101;111;112
1139484,108
1139487,108
1139489,108
1139490,108
1139500,101
1139502,101;102;103;105;106
1139506,108
1139508,108
1139511,101;103;108
1139514,108
1139515,102
1139516,102;103;104
1139519,101;102;108;109;110;113
1139522,110
1139533,101;102;103;104;105;106;113
1139537,102;103;105;110;113
1139542,102;105;108
1139552,101;102;105
1139556,101;102;103;105;106;108;109;110;113
1139559,102;103;105;107
1139567,102
1139568,102;103;105;112;113
1139577,101
1139585,101;111;112
1139589,102;105
1139603,102;104;105;110
1139607,101
1139611,106;108
1139614,103
1139615,101
1139619,101;102;109
1139620,102
1139626,101;102;103;104;105;108
1139627,101;105
1139628,102;104
1139629,102;103;104;105;110;111;112
1139630,102;110
1139633,101
1139636,102;103;107;108
1139641,103
1139642,101;102;105;106;108;110;113
1139646,101;108
1139648,102;104
1139649,101;102;103;105;106;108;115;116
1139651,108
1139654,105;108;109
1139655,101;102;103;104;105;106;107;110;113;116
1139656,102
1139662,101;102;115
1139663,101;102;103;104;107;109;114;116;117
1139667,101;102;103;105;106;108
1139669,101;102;108
1139672,102;103
1139673,108
1139674,101;102;103;104;105;107;108;112;113;115;117
1139676,102;105;108
1139687,110;112;113
1139689,102
1139690,101;105;106
1139694,108
1139695,108
1139696,108
1139699,108
1139701,101;105;106;112;117
1139703,101;102;103;106;114
1139706,101
1139708,101;102;103;109
1139712,102;113
1139713,101;102;105;106;108;110
1139716,101;108
1139718,101;102;105;108;113
1139722,102;113
1139727,101;102;104;108;109;110;112;113;116;117
1139738,101;102;106;108
1139740,102;105;106;107
1139745,101;102;105;113
1139750,108
1139751,101
1139752,101;102;105;113
1139761,101;109;113;117
1139763,102;105;110;112;113
1139769,105;108
1139771,101;102;111;112
1139772,101;102;103;104;105;106;109;110;112;113;116;117
1139773,101;102;105;107;113
1139792,102;104;105;106;107
1139803,101;102;109;113
1139805,101
1139811,101;102;105;106;108
1139820,101;102;105;106;108
1139821,103
1139823,101;103;104;110
1139830,102;103
1139831,102
1139832,101;102;103;104;105;107;113
1139834,101;102;103;105;106;108;113;115
1139835,102;103;105
1139841,101
1139845,101
1139847,102
1139851,101;102;105;107
1139854,101;102;103;105;109;112
1139873,101;102;105;106;107;108;109;110;113
1139874,102;112
1139875,103;111
1139878,101
1139880,102;103;105;107;110;113;116
1139881,101
1139886,117
1139892,102;105
1139893,102
1139900,102;103;105;113
1139901,101;102;105;109;113
1139904,101;102;103;104;105;106;108;109;110;111;112;113;114;115;116;117
1139905,101;103;104;105;106;107;115
1139916,102;103;104
1139920,108
1139922,105;108
1139927,101;106
1139930,101;102;103;105;107
1139933,108
1139936,102;109;113
1139938,101;105;106;113
1139939,102
1139948,101;105;106
1139951,101;102;103;105;106;112
1139955,108
1139959,102;105
1139960,102;103;104;106;113
1139961,101;108
1139966,101;108
1139967,101;102;103;104;105;106;107;109;110;112;113
1139968,108
1139970,103
1139975,102;113
1139981,101;103;111;112;117
1139988,102;108;115
1139995,101;102;103;104;105;106;108;109;110;113
1140012,102
1140013,108
1140018,108
1140021,108
1140026,101
1140035,101;110;112;113
1140042,101;102;105;106;107;108
1140049,101;102;103;105;106;108;113;115;116;117
1140051,101;103;105;106;112;113
1140052,104;105;106
1140055,108
1140057,108
1140058,101
1140060,103
1140061,103
1140064,101;102;105;108
1140065,105;106
1140069,104;110;117
1140072,108
1140076,108
1140079,102;104;105;107;108;112;113
1140080,101;102;103;104;109;110;112;113
1140082,102;113;115;117
1140084,103;105;108
1140093,104
1140094,102;103;104;105;106
1140097,108
1140100,102;110
1140103,102;105;108
1140109,102
1140111,108
1140114,111
1140115,102
1140117,102;103
1140120,101;102
1140125,105;106;113
1140132,101;102
1140137,102;105;108;109;110
1140138,101;102;109;112
1140139,101;102;103;104;105;107;109;110;112;113;115
1140143,108
1140146,109
1140163,101;102;105;106;108;110
1140164,103
1140178,102;103;104;105;106;108;116
1140186,102;110;112
1140188,101;102;105;106;108
1140189,101
1140193,102;103;117
1140204,105
1140208,102;106
1140210,102;103;105;108
1140211,103
1140213,101;102;103;104;105;106;113;117
1140214,101;102;105;106;108
1140220,102;105;106;113
1140224,105
1140226,108
1140234,101;105;106
1140236,101;102;105;106;113
1140239,102;103;113
1140241,101;102
1140243,102;103;104
1140253,101
1140259,101;102;105;107;112;116
1140261,101;102
1140265,101;102;105;108;117
1140268,117
1140280,102;103
1140282,102;105
1140284,101;102;103;104;105;106;107
1140286,102
1140288,103
1140290,101;102;103
1140294,101;102;103;104;105;106;107;113;117
1140295,102;103
1140299,102;104;106;113
1140310,101;108
1140311,102;110
1140315,103
1140318,101;102;103;104;105;113;117
1140324,101;102;105
1140328,101;102;105;109
1140329,101;102;105;108
1140339,101;105;108
1140342,102;105;108;117
1140343,108
1140346,102;109
1140347,101;102;103;105
1140353,101;102;103;105;106
1140356,104
1140357,102;103;105;113
1140360,101;102;109
1140368,102;103;104;105;106;108
1140372,103;104;107
1140373,101
1140376,102;105;106;108
1140382,105
1140383,101
1140391,101
1140395,101;117
1140396,107
1140397,101;102;106;108;113
1140401,102;109
1140402,101;102;103;104;105;108;109;110;113
1140404,101;102;105;106;108;115
1140410,103;105
1140413,101
1140414,102;109;113
1140415,117
1140434,117
1140435,101;108
1140438,101;102;110
1140439,101;102
1140440,101;102;103;104;105;112;113
1140442,110
1140447,101;102;103;105;106
1140456,105;106;112;113
1140468,101
1140470,117
1140472,101;102;103;105;106;113
1140473,102;103;105;106
1140481,102;106;109;113
1140484,102;109;112
1140487,101;106;108;117
1140488,102;109
1140491,108
1140499,102;109
1140510,102;105;113
1140511,101;102;105;109;113;115
1140514,101
1140528,108
1140532,101;102
1140535,101
1140538,111
1140540,103
1140542,102;110;113
1140546,101
1140552,102;103;104;105;106;107
1140553,101;103;115
1140558,101;102;103
1140560,102;103;105
1140563,101;102;112;113;116
1140568,101;105;109;110
1140571,101;106
1140575,101;102;103;104;105;106
1140578,102;103;104;106
1140579,110
1140580,101
1140581,101;108
1140587,103
1140591,101
1140592,101;102;103;104;105;106;107;108;113
1140594,103;105;106
1140596,101;108
1140600,101
1140603,101
1140611,101;102;115;117
1140623,101;102;103;105;108;109;110
1140630,101;102;105;107;108;109;110;112;113
1140634,101;102;103;105;106;107;113;115;117
1140637,101;102;103;104;105;106;107;108
1140638,102;103;106
1140639,102;109;112
1140643,102;103;104;105;108
1140648,102;103;104;105
1140655,101
1140656,102;113
1140659,101;102;103;105;106;107;113;115;117
1140660,101;102;104;110;116
1140662,101;102;105;109
1140663,101;102;103;109
1140668,102
1140669,102;103;104;105
1140670,101;102;105;113
1140672,101;102;105
1140675,108
1140676,102;103
1140677,102;109;115
1140679,103
1140685,108;109;112
1140691,102;105;107;112
1140694,102;108;110;113
1140696,101;108
1140698,101;111
1140700,101;102;103;104;105;108
1140707,101;102;103;104;105;106;107;117
1140709,102;103
1140711,102;105;108
1140724,101;102;105;106;108
1140725,101;102;103;104;105;106;107;112;113
1140726,101;102;109;113
1140733,112
1140734,108
1140736,117
1140737,102
1140739,102;105;108;109;115
1140740,101
1140743,101;102;103;109;110;112;113;115;117
1140746,104;105;107;109;111;113
1140750,102;105;113
1140751,102;105;110
1140757,101;103;105
1140769,108
1140771,101;102;105;113
1140776,108
1140781,108
1140791,101;102;103
1140793,102;105;108;110
1140794,102;105;106;113
1140798,108
1140801,101;102;108
1140804,102;110;113
1140805,101
1140810,101
1140813,110;113
1140819,101;103;104
1140828,117
1140830,102;111;112
1140833,102;109
1140835,101;102;103;105
1140837,101;104
1140838,102;105;108
1140839,101;102;105;106;108
1140840,105;109
1140841,101
1140843,101
1140844,109
1140848,102;103;104;105;106;108
1140854,101
1140855,101
1140862,103
1140863,101
1140870,109
1140876,102
1140879,108
1140881,102;113
1140882,103;104;105
1140884,101;102;105;108;115
1140886,102;108
1140888,101
1140890,101;102;103;104;109
1140892,110
1140894,102;110
1140895,102;103;105;106;108
1140896,101;113
1140898,101;102;109
1140903,101;102
1140904,105;106;108;113
1140908,101
1140909,101;102;103;104;105;106;107;109;113
1140911,101;102;103;113;117
1140914,101;104;105;111;112
1140915,101;102;105;108
1140919,101;102;103;105;108
1140920,102;112;113
1140921,102;103;105
1140923,101;102;105;110;113
1140934,101;102;104
1140935,101;102;103;104;105;107;112;113
1140939,101;102;109;112
1140940,101
1140947,101;102;103;104;105;107;109;110;112;113;115;116;117
1140950,102
1140954,102;105;109
1140955,102;103;105
1140960,108
1140962,102;103;107;115
1140963,101;104;105;106
1140965,101;103;104;105;107
1140968,105;106;113
1140970,101;103
1140972,101;102;103;104;105;112;115;117
1140973,112
1140985,101
1140991,113
1141004,101;102;103;104;105;106;107;111;112;113
1141005,108
1141006,101;111
1141013,103
1141014,101;102;105;113
1141019,101
1141023,102;103;108;109;110;112
1141026,101;102;103;104;109;112;113
1141029,104;106
1141036,103
1141039,110
1141040,102;109;112
1141041,101;102;103;104;110;113
1141046,101;102;105;108;109;110;113
1141056,101;105
1141057,102;103;109;113;115;117
1141061,101
1141078,102;108
1141082,101;105
1141087,102;103;104;108;111
1141088,108
1141090,102;103;105;106
1141091,101
1141093,102;105;112;113;117
1141095,103
1141097,101;102
1141098,101;102;109;110;113
1141100,101;102;103;105;106
1141108,102;105;108;112
1141111,105;108;112;113
1141112,101;105;108
1141118,101;102;103;104;110
1141128,101;105;106;108
1141130,102;105;108
1141133,102;103;104;113
1141143,101;102;105;113
1141144,102;103;105;106;113
1141149,110
1141155,102;103;105;106;113
1141159,101;102;103;104;105;107;109;110;111;112;113;116;117
1141178,101;103;105;108
1141179,102;105;110;111;112;113
1141187,102;105;107;110
1141190,108
1141198,101;102;103;104;105;107;108
1141200,102;103;104;117
1141202,102;103;104;105;110;113;116
1141206,101;102;104;105;106;112;113;117
1141212,101
1141216,102;109
1141222,101;102;103;105
1141223,101;106
1141236,103;104
1141239,102;103;105;106;107;112
1141241,105;106;113
1141244,101;102;109;112
1141253,101
1141258,102;108
1141269,102;103;104;105;110
1141272,102
1141275,101;102;103;104;105;107;109;110;112
1141279,102
1141292,102;103;105;106;113
1141295,101;102;109;112
1141296,102;103;105;106;109
1141301,108
1141314,103
1141320,101;102;103;105;107;108;113
1141322,112
1141328,101;102;103;105;107
1141334,101;102;104;105;108;109;110;113
1141337,101;117
1141343,102;103;105;113
1141346,102;105;113
1141355,101;104;110
1141364,101;102;103;105;109;110;112;113
1141365,101;102;104;105;106;108;109;112;113;116
1141376,101
1141401,101
1141403,101
1141405,102
1141406,104
1141409,117
1141418,101
1141419,101
1141420,101;102
1141421,102
1141423,101
1141424,101;102;105;108;110;113
1141430,105;108
1141431,101;102;110
1141440,101;102;105;113
1141454,108
1141460,101;102;103;105;106;108;113;117
1141461,102;103;105;108
1141465,101;113
1141469,101;102;103;104;106;113
1141477,101;102;103;105;108;109;113
1141486,101;105
1141488,101;103;105;106
1141489,101;102;109
1141496,101;105
1141499,110;116
1141502,102;105
1141516,101;105;106
1141524,102;109;112
1141525,109;112
1141531,101;102;103;104;105;106;108
1141532,117
1141534,102;103;105;106;108;117
1141538,101;102;105;106;107;108
1141548,101
1141551,103
1141552,101;102;105;107;113
1141553,102;109
1141557,101;102;104
1141558,105;106;108
1141559,101;102;105;106;108;113;117
1141576,101;102;110
1141583,102;103;104
1141585,102;104;105;106;112;113
1141590,102;103;105;106
1141605,109
1141608,102
1141614,102
1141615,101;110
1141619,101;105
1141620,105;113
1141621,109;116
1141627,101;103;105;110;111;112;113;115
1141632,102;105;108
1141640,101;102;105;106;108;110
1141641,101;102;103;105;107;108;109;110;112;113
1141643,102
1141646,102;103;104
1141648,102
1141661,101;117
1141663,102;105
1141664,101;112
1141671,101;102;103;104;114;116;117
1141674,102;111
1141679,101;102;103;105;106;107;108;109;110;112;113
1141685,110
1141688,102;106
1141689,101
1141695,102
1141706,108
1141707,108
1141708,108
1141709,102;108
1141712,108
1141718,108
1141721,108
1141724,108
1141727,102;103
1141737,101;102;103;104
1141742,101;102;112;113
1141746,101;102;105;106;113
1141751,108
1141754,101;108
1141764,110
1141771,101;102;103;104;105;110;113
1141772,101;102;103;104;105;106;112;113
